item,pair,form,form_numeric,speaker_id,target_child_id,age,pitch_mean,pitch_mean_scaled,pitch_range,pitch_range_scaled
cat,kitty_cat,ADS,1, 2596, 2585,43,226.56855, 7.991916e-02,210.7028492,-0.2140768742
cat,kitty_cat,ADS,1, 2596, 2585,43,111.23857,-1.590779e+00, 39.8844009,-1.6719863598
cat,kitty_cat,ADS,1, 2596, 2585,43,146.50155,-1.079951e+00,124.4094561,-0.9505778645
cat,kitty_cat,ADS,1, 2596, 2585,43,140.32500,-1.169426e+00,229.6556623,-0.0523174959
cat,kitty_cat,ADS,1, 2594, 2591,59,117.21922,-1.504142e+00, 47.1951559,-1.6095901770
cat,kitty_cat,ADS,1, 2602, 2601,38,321.52807, 1.455526e+00,294.1233323, 0.4979042665
cat,kitty_cat,ADS,1, 2573, 2572,36,170.33487,-7.346958e-01,229.8559454,-0.0506081099
cat,kitty_cat,ADS,1, 2602, 2601,38,236.39407, 2.222541e-01,290.1340244, 0.4638561303
cat,kitty_cat,ADS,1, 2596, 2585,43,120.49194,-1.456733e+00, 30.3794762,-1.7531094469
cat,kitty_cat,ADS,1, 2596, 2585,43,199.30366,-3.150467e-01,343.0096372, 0.9151414463
cat,kitty_cat,ADS,1, 2596, 2585,43,101.53801,-1.731304e+00,  0.9953837,-2.0038982092
cat,kitty_cat,ADS,1, 2596, 2585,43,103.91659,-1.696847e+00, 15.9093737,-1.8766095718
cat,kitty_cat,ADS,1, 2576, 2575,50,181.95753,-5.663271e-01,239.8242107, 0.0344695191
cat,kitty_cat,ADS,1, 2594, 2591,59,113.10309,-1.563769e+00, 80.7278411,-1.3233938067
cat,kitty_cat,ADS,1, 2576, 2575,50,289.72684, 9.948456e-01,280.2832974, 0.3797816725
cat,kitty_cat,ADS,1, 2573, 2572,36,132.63232,-1.280864e+00,134.3895427,-0.8653993428
cat,kitty_cat,ADS,1, 2596, 2585,43,136.25774,-1.228345e+00, 53.8279058,-1.5529806651
cat,kitty_cat,ADS,1, 2573, 2572,36,280.80148, 8.655507e-01,257.3374375, 0.1839422473
cat,kitty_cat,ADS,1, 2596, 2585,43,144.06836,-1.115199e+00,193.9270717,-0.3572555840
cat,kitty_cat,ADS,1, 2573, 2572,36,253.95272, 4.766130e-01,227.5726672,-0.0700955424
cat,kitty_cat,ADS,1, 2596, 2585,43,153.06674,-9.848462e-01,236.4923735, 0.0060327948
cat,kitty_cat,ADS,1, 2573, 2572,36,241.81383, 3.007661e-01,287.2119524, 0.4389166897
cat,kitty_cat,ADS,1, 2573, 2572,36,115.74851,-1.525447e+00,190.4042224,-0.3873225676
cat,kitty_cat,ADS,1, 2573, 2572,36,280.98598, 8.682235e-01,291.8778748, 0.4787396278
cat,kitty_cat,ADS,1, 2573, 2572,36,268.08633, 6.813558e-01,240.6196816, 0.0412587426
cat,kitty_cat,ADS,1, 2573, 2572,36,229.23472, 1.185420e-01,252.1971777, 0.1400709109
cat,kitty_cat,ADS,1, 2576, 2575,50,201.59039,-2.819206e-01,260.6269775, 0.2120179711
cat,kitty_cat,ADS,1, 2576, 2575,50,192.27270,-4.168990e-01,229.2064374,-0.0561515618
cat,kitty_cat,ADS,1, 2596, 2585,43,148.13345,-1.056311e+00,130.5475530,-0.8981901403
cat,kitty_cat,ADS,1, 2596, 2585,43,161.64494,-8.605801e-01,125.9358904,-0.9375499799
cat,kitty_cat,ADS,1, 2576, 2575,50,330.40273, 1.584087e+00, 76.5908411,-1.3587024729
cat,kitty_cat,ADS,1, 2576, 2575,50,227.05637, 8.698576e-02,116.8833676,-1.0148118855
cat,kitty_cat,ADS,1, 2596, 2585,43,166.27866,-7.934550e-01, 52.9318849,-1.5606280674
cat,kitty_cat,ADS,1, 2576, 2575,50,279.42016, 8.455406e-01,133.4245405,-0.8736354900
cat,kitty_cat,ADS,1, 2596, 2585,43, 84.58183,-1.976935e+00, 25.2873475,-1.7965699908
cat,kitty_cat,ADS,1, 2576, 2575,50,230.57492, 1.379564e-01,353.9922816, 1.0088766462
cat,kitty_cat,ADS,1, 2573, 2572,36,276.09054, 7.973069e-01,372.3337639, 1.1654184089
cat,kitty_cat,ADS,1, 2576, 2575,50,150.93752,-1.015691e+00,261.0764833, 0.2158544344
cat,kitty_cat,ADS,1, 2596, 2585,43,276.17217, 7.984894e-01,201.6846791,-0.2910455844
cat,kitty_cat,ADS,1, 2576, 2575,50,194.43737,-3.855410e-01,179.9158113,-0.4768395618
cat,kitty_cat,ADS,1, 2576, 2575,50,220.45187,-8.688612e-03,210.6849284,-0.2142298255
cat,kitty_cat,ADS,1, 2596, 2585,43,176.70376,-6.424344e-01,404.9813522, 1.4440606117
cat,kitty_cat,ADS,1, 2596, 2585,43,165.27217,-8.080353e-01,200.7514089,-0.2990109039
cat,kitty_cat,ADS,1, 2576, 2575,50,251.42897, 4.400533e-01,290.1434006, 0.4639361541
cat,kitty_cat,ADS,1, 2576, 2575,50,148.36446,-1.052965e+00,142.7017464,-0.7944559478
cat,kitty_cat,ADS,1, 2596, 2585,43,164.93144,-8.129711e-01,402.3109851, 1.4212694344
cat,kitty_cat,ADS,1, 2596, 2585,43,131.81600,-1.292689e+00,120.3375530,-0.9853309382
cat,kitty_cat,ADS,1, 2596, 2585,43,169.40166,-7.482144e-01, 98.0309526,-1.1757143810
cat,kitty_cat,ADS,1, 2596, 2585,43,137.57277,-1.209295e+00, 71.7208348,-1.4002672364
cat,kitty_cat,ADS,1, 2596, 2585,43,127.54672,-1.354535e+00,116.8321398,-1.0152491072
cat,kitty_cat,ADS,1, 2576, 2575,50,183.91956,-5.379046e-01,309.8853408, 0.6324306123
cat,kitty_cat,ADS,1, 2596, 2585,43,146.75734,-1.076246e+00,146.6993002,-0.7603374338
cat,kitty_cat,ADS,1, 2596, 2585,43,113.53301,-1.557541e+00, 20.9497337,-1.8335908649
cat,kitty_cat,ADS,1, 2576, 2575,50,231.02906, 1.445352e-01,114.0536431,-1.0389631540
cat,kitty_cat,ADS,1, 2596, 2585,43, 98.27051,-1.778638e+00, 19.8160935,-1.8432663119
cat,kitty_cat,ADS,1, 2596, 2585,43,164.97842,-8.122906e-01,301.5333499, 0.5611476399
cat,kitty_cat,ADS,1, 2596, 2585,43,153.85269,-9.734606e-01,298.6130563, 0.5362233777
cat,kitty_cat,ADS,1, 2596, 2585,43,102.61033,-1.715770e+00,222.4453173,-0.1138566936
cat,kitty_cat,ADS,1, 2596, 2585,43,150.08964,-1.027973e+00,113.0393864,-1.0476196806
cat,kitty_cat,ADS,1, 2596, 2585,43,240.94555, 2.881879e-01, 98.5319964,-1.1714380482
cat,kitty_cat,ADS,1, 2621, 2618,30,165.63434,-8.027887e-01,143.7240771,-0.7857305102
cat,kitty_cat,ADS,1, 2621, 2618,30,114.63889,-1.541521e+00,119.3491892,-0.9937664726
cat,kitty_cat,ADS,1, 2596, 2585,43,111.88501,-1.581415e+00, 44.3067228,-1.6342425147
cat,kitty_cat,ADS,1, 2596, 2585,43,152.02006,-1.000009e+00, 85.6659601,-1.2812477121
cat,kitty_cat,ADS,1, 2621, 2618,30,115.76369,-1.525227e+00,142.8128469,-0.7935077215
cat,kitty_cat,ADS,1, 2621, 2618,30,144.42008,-1.110104e+00,358.5594653, 1.0478568651
cat,kitty_cat,ADS,1, 2596, 2585,43, 98.14404,-1.780470e+00, 30.4993644,-1.7520862189
cat,kitty_cat,ADS,1, 2621, 2618,30,201.80823,-2.787650e-01,192.7641169,-0.3671812265
cat,kitty_cat,ADS,1, 2621, 2618,30,119.75846,-1.467358e+00, 84.2696532,-1.2931649790
cat,kitty_cat,ADS,1, 2621, 2618,30,144.70614,-1.105960e+00,314.4445415, 0.6713426978
cat,kitty_cat,ADS,1, 2621, 2618,30,168.27751,-7.644992e-01,194.5208080,-0.3521881355
cat,kitty_cat,ADS,1, 2621, 2618,30,205.41935,-2.264534e-01,169.3883836,-0.5666895567
cat,kitty_cat,ADS,1, 2621, 2618,30,155.11840,-9.551252e-01,194.3342422,-0.3537804456
cat,kitty_cat,ADS,1, 2621, 2618,30,149.20261,-1.040823e+00, 82.2453641,-1.3104419789
cat,kitty_cat,ADS,1, 2621, 2618,30,139.97347,-1.174518e+00,290.8558479, 0.4700167838
cat,kitty_cat,ADS,1, 2621, 2618,30,134.19996,-1.258155e+00,102.2918476,-1.1393482900
cat,kitty_cat,ADS,1, 2621, 2618,30,192.92863,-4.073970e-01,268.4057587, 0.2784086856
cat,kitty_cat,ADS,1, 2621, 2618,30,106.36310,-1.661406e+00, 66.8357587,-1.4419606182
cat,kitty_cat,ADS,1, 2621, 2618,30, 97.28332,-1.792938e+00, 75.2727979,-1.3699517711
cat,kitty_cat,ADS,1, 2621, 2618,30,145.05861,-1.100854e+00,193.8693136,-0.3577485409
cat,kitty_cat,ADS,1, 2621, 2618,30,149.07082,-1.042732e+00,354.0844851, 1.0096635892
cat,kitty_cat,ADS,1, 2621, 2618,30,111.65763,-1.584709e+00,122.1090422,-0.9702115473
cat,kitty_cat,ADS,1, 2621, 2618,30,166.52583,-7.898744e-01,411.0711263, 1.4960359077
cat,kitty_cat,ADS,1, 2621, 2618,30,109.84807,-1.610922e+00, 70.3311289,-1.4121281649
cat,kitty_cat,ADS,1, 2621, 2618,30,115.55426,-1.528261e+00, 77.2202348,-1.3533306932
cat,kitty_cat,ADS,1, 2621, 2618,30,132.81111,-1.278274e+00,157.6175761,-0.6671516093
cat,kitty_cat,ADS,1, 2621, 2618,30,130.77403,-1.307784e+00,203.5532248,-0.2750978315
cat,kitty_cat,ADS,1, 2621, 2618,30,120.00540,-1.463781e+00,179.6816049,-0.4788384772
cat,kitty_cat,ADS,1, 2621, 2618,30,135.10699,-1.245015e+00,241.8153154, 0.0514632949
cat,kitty_cat,ADS,1, 2621, 2618,30,131.38940,-1.298869e+00,163.3173988,-0.6185044887
cat,kitty_cat,ADS,1, 2621, 2618,30,137.44009,-1.211218e+00, 92.2501988,-1.2250522363
cat,kitty_cat,ADS,1, 2621, 2618,30,106.71792,-1.656266e+00, 56.2018516,-1.5327193985
cat,kitty_cat,ADS,1, 2621, 2618,30,120.79213,-1.452384e+00,153.9168518,-0.6987367279
cat,kitty_cat,ADS,1, 2621, 2618,30,125.58384,-1.382970e+00,195.7998181,-0.3412719786
cat,kitty_cat,ADS,1, 2621, 2618,30,133.13349,-1.273604e+00,321.2647597, 0.7295522229
cat,kitty_cat,ADS,1, 2621, 2618,30,125.53992,-1.383606e+00,175.4536348,-0.5149235600
cat,kitty_cat,ADS,1, 2621, 2618,30,122.46932,-1.428088e+00, 63.2228555,-1.4727961974
cat,kitty_cat,ADS,1, 2621, 2618,30,100.19312,-1.750786e+00, 46.2710682,-1.6174771251
cat,kitty_cat,ADS,1, 2621, 2618,30,118.26592,-1.488979e+00,137.8072043,-0.8362301205
cat,kitty_cat,ADS,1, 2621, 2618,30,106.14375,-1.664584e+00, 53.9952097,-1.5515527516
cat,kitty_cat,ADS,1, 2621, 2618,30,350.34179, 1.872929e+00,324.1924846, 0.7545399093
cat,kitty_cat,ADS,1, 2621, 2618,30,155.90653,-9.437082e-01, 87.4588229,-1.2659459010
cat,kitty_cat,ADS,1, 2621, 2618,30,160.44886,-8.779068e-01, 37.7667268,-1.6900603857
cat,kitty_cat,ADS,1, 2621, 2618,30,120.95576,-1.450014e+00, 75.1479965,-1.3710169321
cat,kitty_cat,ADS,1, 2621, 2618,30,184.87613,-5.240475e-01,420.1730318, 1.5737192878
cat,kitty_cat,ADS,1, 2621, 2618,30,190.14491,-4.477226e-01,292.2758155, 0.4821359912
cat,kitty_cat,ADS,1, 2621, 2618,30,144.38380,-1.110629e+00,136.9623683,-0.8434406673
cat,kitty_cat,ADS,1, 2621, 2618,30,108.41893,-1.631625e+00,147.0145039,-0.7576472185
cat,kitty_cat,ADS,1, 2621, 2618,30, 83.50880,-1.992479e+00, 33.1653863,-1.7293321279
cat,kitty_cat,ADS,1, 2610, 2607,25,246.39685, 3.671568e-01,268.4482572, 0.2787714039
cat,kitty_cat,ADS,1, 2598, 2597,50,195.12839,-3.755307e-01, 21.1353265,-1.8320068592
cat,kitty_cat,ADS,1, 2598, 2597,50,338.43990, 1.700515e+00,423.5248605, 1.6023266362
cat,kitty_cat,ADS,1, 2598, 2597,50,193.96812,-3.923387e-01,339.4663274, 0.8848998356
cat,kitty_cat,ADS,1, 2598, 2597,50,234.31049, 1.920708e-01,341.6048159, 0.9031515099
cat,kitty_cat,ADS,1, 2598, 2597,50,211.80367,-1.339685e-01,413.8244428, 1.5195350454
cat,kitty_cat,ADS,1, 2598, 2597,50,187.54795,-4.853428e-01,286.8330947, 0.4356831970
cat,kitty_cat,ADS,1, 2598, 2597,50,206.17053,-2.155715e-01,332.7283500, 0.8273922234
cat,kitty_cat,ADS,1, 2598, 2597,50,235.55482, 2.100965e-01,260.8962987, 0.2143165860
cat,kitty_cat,ADS,1, 2598, 2597,50,238.19874, 2.483969e-01,256.1563152, 0.1738615480
cat,kitty_cat,ADS,1, 2598, 2597,50,232.14915, 1.607611e-01,197.0053156,-0.3309832405
cat,kitty_cat,ADS,1, 2598, 2597,50,158.30827,-9.089160e-01,266.8504660, 0.2651344987
cat,kitty_cat,ADS,1, 2598, 2597,50,274.13278, 7.689463e-01,335.3743344, 0.8499752978
cat,kitty_cat,ADS,1, 2598, 2597,50,301.61778, 1.167101e+00,447.1634795, 1.8040786546
cat,kitty_cat,ADS,1, 2598, 2597,50,230.56098, 1.377545e-01,272.3898029, 0.3124118976
cat,kitty_cat,ADS,1, 2598, 2597,50,317.45827, 1.396570e+00,348.1149294, 0.9587143393
cat,kitty_cat,ADS,1, 2598, 2597,50,242.13557, 3.054268e-01,280.9151693, 0.3851746031
cat,kitty_cat,ADS,1, 2598, 2597,50,247.60770, 3.846975e-01,376.6332995, 1.2021142919
cat,kitty_cat,ADS,1, 2598, 2597,50,244.44909, 3.389411e-01,338.1880562, 0.8739899851
cat,kitty_cat,ADS,1, 2598, 2597,50,302.93840, 1.186232e+00,284.4691083, 0.4155069323
cat,kitty_cat,ADS,1, 2598, 2597,50,235.85077, 2.143837e-01,414.4264380, 1.5246729832
cat,kitty_cat,ADS,1, 2598, 2597,50,212.59078,-1.225663e-01,282.3132855, 0.3971073122
cat,kitty_cat,ADS,1, 2594, 2591,59,129.01677,-1.333240e+00,199.1916905,-0.3123228633
cat,kitty_cat,ADS,1, 2610, 2607,25,185.34661,-5.172320e-01,155.3445606,-0.6865514509
cat,kitty_cat,ADS,1, 2610, 2607,25,276.37340, 8.014045e-01,139.3581879,-0.8229927108
cat,kitty_cat,ADS,1, 2587, 2585,42,109.74745,-1.612380e+00,341.6768730, 0.9037665064
cat,kitty_cat,ADS,1, 2587, 2585,42,196.99993,-3.484191e-01,237.3429703, 0.0132925096
cat,kitty_cat,ADS,1, 2581, 2579,62,125.16200,-1.389081e+00,169.0192439,-0.5698401074
cat,kitty_cat,ADS,1, 2616, 2615,30,197.04012,-3.478369e-01,272.1032790, 0.3099664596
cat,kitty_cat,ADS,1, 2592, 2591,59,250.70298, 4.295364e-01,227.0872485,-0.0742385169
cat,kitty_cat,ADS,1, 2592, 2591,59,223.93786, 4.181032e-02,219.6375834,-0.1378202759
cat,kitty_cat,ADS,1, 2592, 2591,59,175.43756,-6.607769e-01,249.1745171, 0.1142729621
cat,kitty_cat,ADS,1, 2592, 2591,59,149.73750,-1.033074e+00,152.5258639,-0.7106085988
cat,kitty_cat,ADS,1, 2592, 2591,59, 95.71108,-1.815714e+00,126.4987887,-0.9327457278
cat,kitty_cat,ADS,1, 2592, 2591,59,236.75710, 2.275130e-01,183.4003780,-0.4470993144
cat,kitty_cat,ADS,1, 2592, 2591,59,161.95663,-8.560651e-01,307.9647871, 0.6160389786
cat,kitty_cat,ADS,1, 2592, 2591,59,244.35911, 3.376376e-01,273.8141660, 0.3245686194
cat,kitty_cat,ADS,1, 2592, 2591,59,205.17529,-2.299888e-01,111.2923798,-1.0625301160
cat,kitty_cat,ADS,1, 2592, 2591,59,135.20955,-1.243530e+00,148.6327700,-0.7438355629
cat,kitty_cat,ADS,1, 2592, 2591,59,205.04972,-2.318080e-01,308.2996005, 0.6188965602
cat,kitty_cat,ADS,1, 2592, 2591,59,204.61476,-2.381088e-01, 38.9041596,-1.6803525697
cat,kitty_cat,ADS,1, 2592, 2591,59,119.29398,-1.474087e+00,139.5786274,-0.8211112932
cat,kitty_cat,ADS,1, 2592, 2591,59,245.49758, 3.541297e-01,267.3720713, 0.2695863212
cat,kitty_cat,ADS,1, 2592, 2591,59,195.92577,-3.639797e-01,152.7306776,-0.7088605444
cat,kitty_cat,ADS,1, 2592, 2591,59,177.23653,-6.347166e-01,207.0585264,-0.2451806153
cat,kitty_cat,ADS,1, 2592, 2591,59,131.20527,-1.301537e+00,136.4079842,-0.8481722511
cat,kitty_cat,ADS,1, 2592, 2591,59,132.24150,-1.286526e+00,124.7219119,-0.9479111019
cat,kitty_cat,ADS,1, 2592, 2591,59,206.64371,-2.087169e-01,227.6484663,-0.0694486084
cat,kitty_cat,ADS,1, 3147, 3144,22,121.44610,-1.442911e+00,242.3893177, 0.0563623170
cat,kitty_cat,ADS,1, 3154, 3144,30,133.44214,-1.269133e+00,147.4314951,-0.7540882613
cat,kitty_cat,ADS,1, 3148, 3144,33,147.36239,-1.067481e+00,259.3144496, 0.2008157446
cat,kitty_cat,ADS,1, 3148, 3144,33,137.19777,-1.214728e+00,170.1530784,-0.5601630028
cat,kitty_cat,ADS,1, 3148, 3144,24,211.57161,-1.373302e-01,265.9748361, 0.2576611309
cat,kitty_cat,ADS,1, 3147, 3144,35,290.62650, 1.007878e+00,430.1763263, 1.6590958852
cat,kitty_cat,ADS,1, 3396, 3395,17,117.24430,-1.503779e+00, 80.9787698,-1.3212521687
cat,kitty_cat,ADS,1, 3396, 3395,17,183.64354,-5.419030e-01,288.3356074, 0.4485069143
cat,kitty_cat,ADS,1, 3396, 3395,17,135.47588,-1.239672e+00,167.4997348,-0.5828088870
cat,kitty_cat,ADS,1, 3396, 3395,17,151.62896,-1.005674e+00,181.6744210,-0.4618300956
cat,kitty_cat,ADS,1, 3396, 3395,29,200.09511,-3.035816e-01,260.4218450, 0.2102671962
cat,kitty_cat,ADS,1, 3401, 3395,18,223.60397, 3.697349e-02, 15.2739867,-1.8820325026
cat,kitty_cat,ADS,1, 3401, 3395,18,289.25304, 9.879821e-01,180.8275490,-0.4690580194
cat,kitty_cat,ADS,1, 3396, 3395,18,285.91657, 9.396491e-01,376.0105063, 1.1967988469
cat,kitty_cat,ADS,1, 3396, 3395,18,173.07729,-6.949683e-01,305.8988922, 0.5984068797
cat,kitty_cat,ADS,1, 3396, 3395,18,134.23255,-1.257683e+00, 59.2789614,-1.5064567343
cat,kitty_cat,ADS,1, 3401, 3395,18,111.08260,-1.593039e+00, 17.4182829,-1.8637312607
cat,kitty_cat,ADS,1, 3401, 3395,18,230.93230, 1.431335e-01,  0.5941022,-2.0073230851
cat,kitty_cat,ADS,1, 3401, 3395,18,201.31153,-2.859602e-01,228.9149721,-0.0586391742
cat,kitty_cat,ADS,1, 3401, 3395,18,141.89328,-1.146708e+00,130.6742638,-0.8971086829
cat,kitty_cat,ADS,1, 3396, 3395,18,159.06624,-8.979359e-01,381.4680786, 1.2433783969
cat,kitty_cat,ADS,1, 3396, 3395,33,202.62422,-2.669443e-01,424.1854847, 1.6079649629
cat,kitty_cat,ADS,1, 3396, 3395,36,209.42954,-1.683608e-01,252.4971123, 0.1426308072
cat,kitty_cat,ADS,1, 3396, 3395,35,165.51521,-8.045145e-01,407.3046622, 1.4638897094
cat,kitty_cat,ADS,1, 3396, 3395,35,126.99096,-1.362586e+00,122.6689927,-0.9654324551
cat,kitty_cat,ADS,1, 3396, 3395,35,204.44105,-2.406253e-01,239.5954787, 0.0325173260
cat,kitty_cat,ADS,1, 3396, 3395,35,208.43626,-1.827497e-01,421.0533276, 1.5812324785
cat,kitty_cat,ADS,1, 3396, 3395,40,132.28550,-1.285888e+00,422.1629174, 1.5907026588
cat,kitty_cat,ADS,1, 3397, 3395,39,200.79614,-2.934263e-01,163.8376679,-0.6140640709
cat,kitty_cat,ADS,1, 3396, 3395,39,110.65293,-1.599263e+00,253.7081854, 0.1529671319
cat,kitty_cat,ADS,1, 3396, 3395,42,107.61617,-1.643254e+00, 63.0522996,-1.4742518666
cat,kitty_cat,ADS,1, 3396, 3395,42,129.87170,-1.320855e+00, 37.3437110,-1.6936707615
cat,kitty_cat,ADS,1, 3396, 3395,42,120.24645,-1.460289e+00, 70.6436502,-1.4094608435
cat,kitty_cat,ADS,1, 3396, 3395,42,113.19987,-1.562367e+00,421.8722792, 1.5882221060
cat,kitty_cat,ADS,1, 3396, 3395,42, 86.12128,-1.954634e+00, 30.5965421,-1.7512568218
cat,kitty_cat,ADS,1, 3396, 3395,52,158.22215,-9.101636e-01,309.9249187, 0.6327684041
cat,kitty_cat,ADS,1, 3396, 3395,52,112.62976,-1.570626e+00, 59.3493273,-1.5058561721
cat,kitty_cat,ADS,1, 3396, 3395,52,155.18416,-9.541726e-01,186.1454291,-0.4236707208
cat,kitty_cat,ADS,1, 3396, 3395,52,131.48034,-1.297552e+00,232.9392502,-0.0242925720
cat,kitty_cat,ADS,1, 3843, 3842,10,350.77735, 1.879238e+00,227.8993721,-0.0673071658
cat,kitty_cat,ADS,1, 3843, 3842,10,356.64350, 1.964217e+00,138.5260200,-0.8300951378
cat,kitty_cat,ADS,1, 3843, 3842,10,244.62956, 3.415554e-01,277.5270690, 0.3562576819
cat,kitty_cat,ADS,1, 3843, 3842,10,286.01132, 9.410216e-01,293.6640888, 0.4939846932
cat,kitty_cat,ADS,1, 3843, 3842,10,254.77134, 4.884717e-01,208.3733321,-0.2339589479
cat,kitty_cat,ADS,1, 3843, 3842,10,297.39485, 1.105926e+00,149.2087821,-0.7389193869
cat,kitty_cat,ADS,1, 3843, 3842,10,301.54605, 1.166062e+00,116.3448743,-1.0194078440
cat,kitty_cat,ADS,1, 3843, 3842,12,272.00659, 7.381458e-01,274.8705883, 0.3335850236
cat,kitty_cat,ADS,1, 3843, 3842,11,219.36100,-2.449123e-02,298.4938254, 0.5352057607
cat,kitty_cat,ADS,1, 3843, 3842,11,303.70589, 1.197350e+00,394.8203608, 1.3573380947
cat,kitty_cat,ADS,1, 3843, 3842,11,271.38137, 7.290886e-01,217.2245919,-0.1584147915
cat,kitty_cat,ADS,1, 3843, 3842,11,316.34644, 1.380464e+00,235.3103851,-0.0040552962
cat,kitty_cat,ADS,1, 3843, 3842,11,261.35458, 5.838381e-01,132.8745744,-0.8783293668
cat,kitty_cat,ADS,1, 3843, 3842,15,246.49372, 3.685601e-01,227.1550884,-0.0736595133
cat,kitty_cat,ADS,1, 3847, 3846, 9,286.04644, 9.415305e-01,369.3420069, 1.1398842183
cat,kitty_cat,ADS,1, 3847, 3846, 9,288.67000, 9.795360e-01,337.9351461, 0.8718314362
cat,kitty_cat,ADS,1, 3847, 3846, 9,300.38018, 1.149173e+00,343.4938636, 0.9192742451
cat,kitty_cat,ADS,1, 3847, 3846, 9,301.59626, 1.166789e+00,289.3967576, 0.4575636703
cat,kitty_cat,ADS,1, 3843, 3842,14,183.44444,-5.447873e-01,157.9945969,-0.6639337935
cat,kitty_cat,ADS,1, 3847, 3846, 9,170.29009,-7.353445e-01,150.5931158,-0.7271043100
cat,kitty_cat,ADS,1, 3843, 3842,14,197.63660,-3.391962e-01, 94.4614075,-1.2061799055
cat,kitty_cat,ADS,1, 3843, 3842,14,264.15770, 6.244448e-01,352.5955429, 0.9969556940
cat,kitty_cat,ADS,1, 3850, 3849, 9,214.37817,-9.667371e-02,138.4276888,-0.8309343797
cat,kitty_cat,ADS,1, 3847, 3846,15,320.03093, 1.433838e+00,220.5756944,-0.1298136408
cat,kitty_cat,ADS,1, 3847, 3846,15,306.06974, 1.231593e+00,209.0405354,-0.2282644698
cat,kitty_cat,ADS,1, 3847, 3846,13,267.08730, 6.668836e-01,306.2419525, 0.6013348477
cat,kitty_cat,ADS,1, 3847, 3846,13,214.13291,-1.002265e-01,318.6595265, 0.7073169533
cat,kitty_cat,ADS,1, 3850, 3849,14,254.33277, 4.821185e-01,326.9767004, 0.7783027679
cat,kitty_cat,ADS,1, 3850, 3849,14,281.70152, 8.785889e-01,190.3047265,-0.3881717501
cat,kitty_cat,ADS,1, 3850, 3849,14,321.65499, 1.457365e+00,266.3881256, 0.2611884940
cat,kitty_cat,ADS,1, 3850, 3849,10,281.07468, 8.695083e-01,282.9207929, 0.4022922956
cat,kitty_cat,ADS,1, 3857, 3856,10,188.39835,-4.730237e-01,289.6161994, 0.4594365720
cat,kitty_cat,ADS,1, 3850, 3849,10,242.35851, 3.086564e-01,358.7983468, 1.0498956819
cat,kitty_cat,ADS,1, 3850, 3849,10,249.61725, 4.138083e-01,282.5007200, 0.3987070372
cat,kitty_cat,ADS,1, 3850, 3849,10,182.22012,-5.625231e-01,114.3567404,-1.0363762642
cat,kitty_cat,ADS,1, 3850, 3849,10,203.77976,-2.502048e-01,277.8271743, 0.3588190356
cat,kitty_cat,ADS,1, 3850, 3849,10,229.47700, 1.220517e-01,192.1052557,-0.3728045066
cat,kitty_cat,ADS,1, 3850, 3849,10,339.39806, 1.714395e+00,274.6167714, 0.3314187351
cat,kitty_cat,ADS,1, 3847, 3846,13,241.94761, 3.027041e-01, 87.3076237,-1.2672363630
cat,kitty_cat,ADS,1, 3850, 3849,10,256.56158, 5.144056e-01,263.0770890, 0.2329293003
cat,kitty_cat,ADS,1, 3850, 3849,15,280.70014, 8.640826e-01,297.7400697, 0.5287725698
cat,kitty_cat,ADS,1, 3847, 3846,15,204.43915,-2.406528e-01,185.7988738,-0.4266285174
cat,kitty_cat,ADS,1, 3867, 3866,14,220.94201,-1.588271e-03,398.7626021, 1.3909845253
cat,kitty_cat,ADS,1, 3867, 3866,14,257.31574, 5.253304e-01,368.0442455, 1.1288080221
cat,kitty_cat,ADS,1, 3867, 3866,14,208.78033,-1.777654e-01,428.0871597, 1.6412651658
cat,kitty_cat,ADS,1, 3867, 3866, 9,220.21810,-1.207502e-02,378.1528541, 1.2150834595
cat,kitty_cat,ADS,1, 3879, 3856,11,368.70287, 2.138912e+00, 37.4052282,-1.6931457212
cat,kitty_cat,ADS,1, 3879, 3856,13,220.92414,-1.847164e-03,299.6730707, 0.5452704396
cat,kitty_cat,ADS,1, 3870, 3869,14,155.83460,-9.447502e-01,157.1286552,-0.6713244746
cat,kitty_cat,ADS,1, 3879, 3856,12,281.17227, 8.709221e-01,227.3137680,-0.0723052071
cat,kitty_cat,ADS,1, 3881, 3880,11,231.19744, 1.469743e-01,160.0393302,-0.6464823057
cat,kitty_cat,ADS,1, 3881, 3880,11,257.98191, 5.349809e-01,415.7950241, 1.5363536573
cat,kitty_cat,ADS,1, 3884, 3883,10,278.21417, 8.280703e-01,152.4489965,-0.7112646504
cat,kitty_cat,ADS,1, 3884, 3883,10,184.65829,-5.272031e-01,275.8242388, 0.3417242857
cat,kitty_cat,ADS,1, 3881, 3880,12,232.70658, 1.688362e-01,385.5084255, 1.2778621427
cat,kitty_cat,ADS,1, 3884, 3883,14,308.89214, 1.272479e+00, 89.8994566,-1.2451154635
cat,kitty_cat,ADS,1, 3884, 3883,14,234.65994, 1.971330e-01,292.1065658, 0.4806914710
cat,kitty_cat,ADS,1, 3884, 3883,14,182.07675,-5.646000e-01,136.9219269,-0.8437858287
cat,kitty_cat,ADS,1, 3870, 3869,13,247.55164, 3.838853e-01,399.1786429, 1.3945353701
cat,kitty_cat,ADS,1, 3884, 3883,14,249.95220, 4.186604e-01,306.0829038, 0.5999773909
